timestamp,level,cmdb_id,failure_type,Top1,Top2,Top3,Top4,Top5,Top6,Top7,Top8,Top9,Top10,Top11,Top12,Top13,Top14,Top15,Top16,Top17,Top18,Top19,Top20,Top21,Top22,Top23,Top24,Top25,Top26,Top27,Top28,Top29,Top30,Top31,Top32,Top33,Top34,Top35,Top36,Top37,Top38,Top39,Top40,Top41,Top42,Top43,Top44,Top45,Top46
1652066468,service,paymentservice,Kubernetes Container Memory Load,paymentservice-1:0.7700414844955114,paymentservice2-0:0.7676525576807118,paymentservice-0:0.7629649008228528,paymentservice-2:0.7177038297584932,adservice-2:0.4544295895702102,adservice2-0:0.4374519875047363,cartservice-1:0.3991544879705288,adservice-0:0.3972329843646232,adservice-1:0.38767969891858844,cartservice2-0:0.3844190612438653,cartservice-2:0.3842865294283222,frontend-1:0.3804954663742197,shippingservice-0:0.3643270822203575,frontend2-0:0.36223251827632935,cartservice-0:0.3402168533238144,shippingservice-2:0.33717354841453534,checkoutservice-2:0.3142902506599086,shippingservice-1:0.3128369137833651,frontend-2:0.301522308720507,frontend-0:0.2905348430801478,productcatalogservice2-0:0.2644016184574951,shippingservice2-0:0.2521086765597212,checkoutservice2-0:0.2518454642301636,productcatalogservice-1:0.24494563768163347,emailservice-0:0.24344817994469417,productcatalogservice-2:0.224097657405485,emailservice-1:0.21838961241526086,checkoutservice-0:0.21095169012662796,productcatalogservice-0:0.19450786861760835,emailservice-2:0.19379120596209898,emailservice2-0:0.18733011912126254,currencyservice-2:0.18071777717602264,recommendationservice2-0:0.16321965616045583,currencyservice2-0:0.14919308002594586,checkoutservice-1:0.14185211546271942,recommendationservice-2:0.11458635937883081,recommendationservice-0:0.10844954850730056,currencyservice-1:0.09025412730385289,recommendationservice-1:0.08658367990713901,currencyservice-0:0.08163096781334843,node-6:0.000980200769919895,node-1:0.0001843565453392902,node-3:0.00018414891646431503,node-2:9.267217979955108e-05,node-5:7.229257019658886e-05,node-4:6.155306776186442e-05
1652069584,pod,adservice-1,Kubernetes Container Read I/O Load,paymentservice2-0:0.5641617087787968,paymentservice-1:0.5039417664677637,paymentservice-0:0.49354086260234303,frontend-1:0.48738135413839984,adservice-2:0.4852972243486635,paymentservice-2:0.4790174566221171,recommendationservice2-0:0.4786768019439765,frontend-2:0.45316488529686105,shippingservice-2:0.44993734182951556,adservice-0:0.4473728445400642,cartservice-2:0.4462072204246312,emailservice-0:0.4413968845012258,checkoutservice-0:0.44136023530732243,checkoutservice-2:0.4394767875163745,shippingservice2-0:0.42701236241875806,shippingservice-0:0.42498683112767993,recommendationservice-0:0.4118320487114058,currencyservice2-0:0.41017258214498886,adservice2-0:0.40711290987610416,emailservice2-0:0.39137364012866344,checkoutservice2-0:0.39083268541956345,emailservice-1:0.39079712463195276,checkoutservice-1:0.39054640982649635,emailservice-2:0.3893598018440902,recommendationservice-2:0.3867603551524932,frontend2-0:0.3841206127444042,currencyservice-2:0.38352309789542854,currencyservice-1:0.3676313061782821,productcatalogservice-2:0.36117536226532354,adservice-1:0.3576034093262333,frontend-0:0.3535621192769682,cartservice-0:0.337966877952988,recommendationservice-1:0.3363095305591295,shippingservice-1:0.3337235578894228,productcatalogservice-1:0.2791538195421459,productcatalogservice2-0:0.27810311317954955,productcatalogservice-0:0.27777489453821974,node-2:0.22220058997329228,currencyservice-0:0.2026408630150426,node-3:0.1940187406234002,cartservice2-0:0.1820318967837141,node-4:0.17610074562128594,cartservice-1:0.16354145485837432,node-6:0.1282728902200019,node-5:0.0897441908536366,node-1:0.07997518692854705
1652072251,service,adservice,Kubernetes Container Process Termination,adservice-1:0.6958567329279872,adservice-2:0.6721490265975202,adservice2-0:0.6336710336121995,adservice-0:0.5541861950529444,cartservice-0:0.39821028188539026,cartservice-2:0.34427728592068485,cartservice2-0:0.3414913162415505,paymentservice-0:0.32988218406110165,paymentservice-1:0.32970169107704256,emailservice-2:0.3057514399406421,checkoutservice-1:0.300705969033722,paymentservice-2:0.29093902864951215,shippingservice2-0:0.2888949349815347,currencyservice2-0:0.28511244419151,frontend-1:0.27573680311067594,productcatalogservice2-0:0.2374259504635352,checkoutservice2-0:0.23201090055858922,paymentservice2-0:0.2310876977361387,shippingservice-2:0.22730193569725288,currencyservice-2:0.2260270131630722,recommendationservice-1:0.20705241592760618,emailservice-1:0.20428546949430296,emailservice2-0:0.19998260293756376,frontend2-0:0.1956877838416865,frontend-2:0.19165529141804627,shippingservice-1:0.19149219564366757,productcatalogservice-1:0.18291447212311063,checkoutservice-2:0.17797428711153804,checkoutservice-0:0.16797745698434116,emailservice-0:0.16247044909777725,shippingservice-0:0.15797017589198462,recommendationservice-2:0.15751479930344311,productcatalogservice-2:0.13623824658788358,productcatalogservice-0:0.12607163963937063,recommendationservice-0:0.1242211406379085,frontend-0:0.11668153193791037,cartservice-1:0.10305349896544753,currencyservice-0:0.0919632024195774,recommendationservice2-0:0.07828606565217949,currencyservice-1:0.045727813259253736,node-2:0.018118286369740996,node-6:0.01784056700026176,node-1:0.011801470837777224,node-5:0.00790148891765208,node-3:0.007081628118029796,node-4:0.0057486322841705136
1652075078,pod,checkoutservice2-0,Kubernetes Container Network Packet Loss,checkoutservice2-0:0.4872683211323215,frontend-2:0.47934162226689064,emailservice2-0:0.46036648778965056,paymentservice2-0:0.44649965627721994,frontend2-0:0.41615014729008837,paymentservice-1:0.34945338875872367,paymentservice-0:0.3491401578789868,adservice-1:0.333268761681008,adservice2-0:0.32147781833227945,productcatalogservice-2:0.3067925189990915,productcatalogservice-1:0.306683515805416,frontend-1:0.2864917865778375,adservice-0:0.28620994894951507,adservice-2:0.284031135384019,productcatalogservice2-0:0.28238833412560777,currencyservice-0:0.27780356307792514,paymentservice-2:0.25747689561932025,currencyservice2-0:0.25719932847579735,cartservice2-0:0.2528589980454527,productcatalogservice-0:0.24867124673027974,cartservice-2:0.24723529729804114,cartservice-0:0.22888561784243033,shippingservice2-0:0.2249302430891855,recommendationservice-2:0.21866232488904921,currencyservice-1:0.21350393229204898,shippingservice-0:0.19697901425669703,emailservice-1:0.19034553196916615,checkoutservice-2:0.18954595310223887,emailservice-0:0.1857955395303982,shippingservice-1:0.18237737181774105,emailservice-2:0.17909004724263344,frontend-0:0.1788739599283987,cartservice-1:0.17829884060810466,recommendationservice2-0:0.17637887317818426,node-6:0.16776135513970894,recommendationservice-1:0.16301089053555184,checkoutservice-0:0.15759331435009472,shippingservice-2:0.15422067996264371,recommendationservice-0:0.14876156595495302,currencyservice-2:0.1376910917780376,checkoutservice-1:0.12106949007634421,node-4:0.1064248021764506,node-5:0.06933909392120395,node-3:0.06835707684881477,node-2:0.02963415675178051,node-1:0.023585510594656092
1652077083,service,cartservice,Kubernetes Container Network Resource Packet Corruption,frontend-1:0.4507960478739566,frontend-2:0.4260503442380917,checkoutservice-1:0.38951722707555736,frontend-0:0.3711414686119281,frontend2-0:0.3517650185981261,checkoutservice-0:0.3452040553934889,checkoutservice-2:0.33884604398151136,checkoutservice2-0:0.3217090954021386,currencyservice2-0:0.2215061312314123,cartservice-0:0.21466868868428324,paymentservice-1:0.2142381033778963,paymentservice2-0:0.2048734014792738,cartservice-2:0.19373770589704517,paymentservice-0:0.18886837923192337,currencyservice-1:0.1869067202769019,currencyservice-0:0.1821150119243503,emailservice2-0:0.17526759134173828,shippingservice-2:0.1590619237572004,cartservice2-0:0.14949027111408733,currencyservice-2:0.14699117836604278,productcatalogservice2-0:0.1456743105225601,cartservice-1:0.14341127778590096,shippingservice-0:0.1424015439461974,emailservice-1:0.12721699708011402,productcatalogservice-1:0.12572011549737058,productcatalogservice-2:0.12102004004439802,shippingservice2-0:0.11590446420145493,productcatalogservice-0:0.11298407717124649,emailservice-0:0.11279720038081091,shippingservice-1:0.11031867769652341,recommendationservice-2:0.10713261534703646,recommendationservice2-0:0.10567465006938452,recommendationservice-0:0.10480061843189942,recommendationservice-1:0.10476873478733566,adservice2-0:0.1040231077001152,adservice-0:0.10378467731050219,emailservice-2:0.10341435643992096,adservice-2:0.10203831845700018,paymentservice-2:0.10166038490062768,adservice-1:0.10164951141061433,node-6:0.07821077094624306,node-5:0.05446030409974636,node-1:0.04902327790091759,node-2:0.034075577633016566,node-3:0.029188064184158313,node-4:0.024775784338932974
1652078717,service,productcatalogservice,Kubernetes Container Network Resource Packet Corruption,productcatalogservice-1:0.6007373537701914,productcatalogservice-2:0.5906128848011319,productcatalogservice-0:0.588117087094247,shippingservice-2:0.5786149276800173,emailservice-2:0.567681030892183,emailservice-1:0.5645701740160659,emailservice-0:0.5592715086628113,productcatalogservice2-0:0.5422941555396964,shippingservice-0:0.5397251697278412,shippingservice-1:0.539379780353718,frontend-0:0.5357143454523788,checkoutservice-1:0.5337411724373552,frontend2-0:0.5229269871502275,emailservice2-0:0.5119343660164829,checkoutservice-0:0.5101590248395975,checkoutservice-2:0.5043662983058194,frontend-2:0.4995762977914871,frontend-1:0.498247874542692,shippingservice2-0:0.49575198222328165,recommendationservice2-0:0.48536731029414826,paymentservice-1:0.4792243428989377,recommendationservice-1:0.4752317538781332,paymentservice2-0:0.47262981770896145,adservice-2:0.4633933611909229,recommendationservice-2:0.45243584523980274,adservice-1:0.4318604521549368,paymentservice-2:0.4257675203597228,paymentservice-0:0.4146349465407593,cartservice-0:0.41223082846369685,adservice-0:0.4071923541886619,checkoutservice2-0:0.3965037805608065,recommendationservice-0:0.3921036106495323,currencyservice-0:0.38972694928491647,cartservice-2:0.3863077171812443,currencyservice-2:0.38549869182818264,cartservice2-0:0.3820738059446472,adservice2-0:0.37949848066616726,cartservice-1:0.37129196171715884,currencyservice2-0:0.36594418570430537,currencyservice-1:0.35707119687368505,node-6:0.023275336369894928,node-3:0.011657538140425654,node-1:0.011392350758538927,node-5:0.011380991296142442,node-4:0.010448154963273554,node-2:0.010126293800453703
1652080322,service,frontend,Kubernetes Container Network Resource Packet Corruption,emailservice-0:0.670138961391879,emailservice2-0:0.6494532853275934,shippingservice-1:0.6466452436118854,frontend-0:0.6083691370277461,paymentservice2-0:0.6004944054171503,emailservice-2:0.5853923180305867,adservice-2:0.5686974915202831,shippingservice2-0:0.5572669092949494,checkoutservice-0:0.5426886598526554,checkoutservice2-0:0.5327078561500059,currencyservice2-0:0.5278950331185327,frontend-2:0.5112043119456353,adservice-0:0.5066056888632274,emailservice-1:0.49446117331763784,recommendationservice-2:0.49399078678981617,adservice2-0:0.4923954677480608,adservice-1:0.4877364189732413,frontend-1:0.4863951537657895,paymentservice-2:0.4852612892111252,checkoutservice-2:0.48155125325604287,recommendationservice-1:0.48116964734858597,frontend2-0:0.47645640934501116,shippingservice-0:0.47347823481144075,paymentservice-1:0.47094119897651726,recommendationservice2-0:0.45843526654054295,shippingservice-2:0.4534560757458808,checkoutservice-1:0.45304159973206487,paymentservice-0:0.4458102998107208,recommendationservice-0:0.4455799304155405,cartservice-1:0.4400328049962223,cartservice2-0:0.4372617347969942,productcatalogservice-1:0.4166805942911282,productcatalogservice-0:0.41223579363575463,currencyservice-0:0.4117285471783141,currencyservice-1:0.4111693422369945,productcatalogservice2-0:0.40707725297364306,productcatalogservice-2:0.396934436949437,currencyservice-2:0.3871677832536071,cartservice-0:0.2793628539245368,cartservice-2:0.278535064702837,node-6:0.1676584855329988,node-5:0.1344422533440999,node-3:0.06699228654522117,node-2:0.06255032483506223,node-4:0.058905617899776025,node-1:0.034112718940827756
1652083866,node,node-5,Node CPU Failure,node-5:0.6836729826635871,node-1:0.3631933012290278,node-2:0.2597857963862104,adservice-2:0.25121255996126723,shippingservice-2:0.22776849569594174,adservice-0:0.22734855496418682,node-4:0.2235600293382983,cartservice-2:0.20753295759530607,emailservice-1:0.20678331524967697,currencyservice-1:0.2037986501223458,node-3:0.18783128810637625,currencyservice-2:0.18039885038204748,node-6:0.17988727542443442,shippingservice-0:0.17837095048510176,paymentservice2-0:0.17674981203296117,recommendationservice-1:0.17624484528885007,cartservice-1:0.17546311445167362,checkoutservice-0:0.17244678789478027,frontend-0:0.17233944234115495,adservice-1:0.17203437963624635,currencyservice2-0:0.17142113306103493,frontend-1:0.16875519767537386,checkoutservice-1:0.16724687622416967,recommendationservice-2:0.16142613209085735,productcatalogservice-1:0.15911579776869314,productcatalogservice-0:0.15829316503056265,shippingservice-1:0.1564079264861335,emailservice-2:0.15230075728075623,cartservice2-0:0.15000199083957302,adservice2-0:0.14798540647372624,productcatalogservice-2:0.14451272336393678,emailservice-0:0.13916222606941095,currencyservice-0:0.13497663118219363,paymentservice-0:0.12927265713953598,emailservice2-0:0.12674533467084756,checkoutservice-2:0.12364791558426545,cartservice-0:0.11411672117404216,shippingservice2-0:0.10574202768584579,recommendationservice-0:0.10528563198178074,frontend2-0:0.1037770039083471,checkoutservice2-0:0.09883122085690597,paymentservice-1:0.08837977236187179,frontend-2:0.08271668670003342,productcatalogservice2-0:0.07800942997918466,recommendationservice2-0:0.07082093611982537,paymentservice-2:0.06697964220090606
1652087378,node,node-3,Node Disk Write I/O Consumption,node-3:0.6325382625719101,node-4:0.3319982247209971,node-2:0.30852150769099146,node-1:0.2885092437271391,node-6:0.2531501251317374,node-5:0.23932365530094782,shippingservice-2:0.15778985530193962,emailservice-1:0.13052904433522008,adservice-0:0.1232417127231455,checkoutservice-2:0.10560753021232068,frontend-1:0.0934073742544631,paymentservice-2:0.09261415397475202,frontend2-0:0.08994365064560239,productcatalogservice2-0:0.08322230813516852,frontend-2:0.0757705918018374,cartservice-2:0.07326782231173874,recommendationservice-1:0.07128997735204211,cartservice-1:0.07101621779820451,paymentservice2-0:0.06731653746877371,currencyservice-1:0.06605027995449005,currencyservice-2:0.06435975004413268,adservice2-0:0.052835587662618755,cartservice2-0:0.05151967647077213,productcatalogservice-2:0.0511595597719888,shippingservice-1:0.050725547817004925,currencyservice-0:0.050226806971400195,checkoutservice-1:0.048615458590036624,adservice-1:0.047968390019927955,checkoutservice-0:0.04642045288592531,paymentservice-1:0.04594908392772832,adservice-2:0.04449182943970428,productcatalogservice-0:0.0443813790103457,recommendationservice-0:0.04309909434560166,recommendationservice-2:0.04159119663449131,paymentservice-0:0.04023049290865121,currencyservice2-0:0.039444773770447604,shippingservice-0:0.03925604213430665,productcatalogservice-1:0.03924563282715079,cartservice-0:0.03641185985504119,frontend-0:0.03303845959615455,emailservice-2:0.03073698096027024,emailservice2-0:0.03051765822157035,emailservice-0:0.02859178072591283,checkoutservice2-0:0.02838600681219214,recommendationservice2-0:0.020785864455847118,shippingservice2-0:0.019700813259676934
1652088630,pod,frontend-1,Kubernetes Container CPU Load,frontend-1:0.46380722892717435,adservice-2:0.28469084916215376,frontend2-0:0.2507719529190037,cartservice-1:0.25000977783175865,productcatalogservice-0:0.23925459132060192,cartservice2-0:0.2382805155009151,currencyservice2-0:0.22471235385359267,checkoutservice-2:0.22184346885019826,adservice2-0:0.21489047166085004,checkoutservice2-0:0.21452363754048587,currencyservice-0:0.21400754850183915,emailservice-0:0.21009129903640453,productcatalogservice-2:0.2080589837718019,node-1:0.20674286576583234,currencyservice-1:0.2023980216986013,emailservice-1:0.2002753866077472,productcatalogservice-1:0.19769257548652144,shippingservice-0:0.19749595494613867,adservice-0:0.19661241172213198,frontend-2:0.19567095466142473,node-2:0.19545179671685795,recommendationservice-0:0.19479188109336257,productcatalogservice2-0:0.19360822648426546,currencyservice-2:0.19252075394909882,node-4:0.19143343956150957,cartservice-2:0.1911427172773745,frontend-0:0.1893492397689468,cartservice-0:0.18463235056830876,emailservice2-0:0.18162255507526948,recommendationservice-1:0.17875454697522342,checkoutservice-1:0.17196209093527945,recommendationservice-2:0.16079842211118048,paymentservice2-0:0.16078961869088054,shippingservice-1:0.1589084684099682,emailservice-2:0.15834032418346114,checkoutservice-0:0.15385319847182496,shippingservice2-0:0.14228840029797396,node-3:0.13697795672500837,recommendationservice2-0:0.13629532939818098,paymentservice-0:0.12873015552794345,shippingservice-2:0.12783440467771592,node-5:0.1146716792265096,node-6:0.11109138157843479,paymentservice-2:0.11081790685258634,paymentservice-1:0.1077475894373298,adservice-1:0.0865162993704489
1652089514,pod,adservice-1,Kubernetes Container Read I/O Load,adservice-1:0.629212386729575,cartservice2-0:0.5461455636958571,productcatalogservice-0:0.5377804937190575,node-6:0.5328931695681612,productcatalogservice-2:0.5226412540328083,productcatalogservice2-0:0.49428130363183503,emailservice2-0:0.48436279614198047,adservice-2:0.481482796986546,frontend-2:0.4551999230304607,recommendationservice-0:0.429436986868522,checkoutservice2-0:0.4238954977224257,productcatalogservice-1:0.42069231374561905,cartservice-1:0.41425468744650557,shippingservice-0:0.4118444605287423,frontend-1:0.4113449936002584,checkoutservice-2:0.4059972162085823,shippingservice-2:0.404052936158465,emailservice-2:0.383158587337645,recommendationservice-2:0.3767046148300331,adservice-0:0.3750781978775359,paymentservice2-0:0.3720697576873662,recommendationservice-1:0.3685766090937738,currencyservice-0:0.35937868290902814,adservice2-0:0.35113386733522245,currencyservice-1:0.3495581964644415,emailservice-1:0.34588542235448155,emailservice-0:0.3374504598951586,recommendationservice2-0:0.33411568061955127,shippingservice2-0:0.32470820796842087,shippingservice-1:0.31361379710052634,frontend-0:0.3125172879660419,currencyservice2-0:0.30938009331567895,cartservice-0:0.2892939419981887,checkoutservice-1:0.274133330138826,currencyservice-2:0.2672578399911064,checkoutservice-0:0.26112613412793195,paymentservice-2:0.26111265121391475,cartservice-2:0.24682904764057523,paymentservice-0:0.22325316379161428,paymentservice-1:0.17853742341243536,frontend2-0:0.17168137468716335,node-1:0.1140074335702777,node-2:0.07879003653170935,node-4:0.06672469110643872,node-5:0.041369555964196225,node-3:0.01681229013576077
1652090619,pod,frontend-2,Kubernetes Container Network Resource Packet Corruption,frontend-2:0.3185929302279316,node-5:0.30129875856856464,node-6:0.24158794207276668,node-2:0.23622011056924175,node-3:0.21849134430813022,node-1:0.1891398177599961,productcatalogservice-2:0.17757410441661234,productcatalogservice-1:0.1743483123562741,node-4:0.1689773742005561,productcatalogservice2-0:0.16085839178372305,frontend2-0:0.14498183156959987,currencyservice2-0:0.13462725237854117,shippingservice-0:0.1330731165410723,paymentservice2-0:0.12301669754135519,cartservice-2:0.12068121502125191,adservice2-0:0.11960989960907392,adservice-0:0.11916716322732541,shippingservice2-0:0.11690284937863915,paymentservice-0:0.11077615817621744,shippingservice-1:0.11033402182547188,frontend-1:0.10962864197049448,recommendationservice2-0:0.10613346603540957,paymentservice-2:0.10356829574952964,cartservice-1:0.10270586783574463,cartservice2-0:0.10053508389621696,checkoutservice-2:0.09777381985501049,checkoutservice2-0:0.09689470181641478,currencyservice-1:0.09676307375726546,paymentservice-1:0.09611842924637515,shippingservice-2:0.09017532416265607,cartservice-0:0.08947215931066531,frontend-0:0.0892665302031309,recommendationservice-1:0.08671009051637917,recommendationservice-0:0.08655551714768706,adservice-1:0.08551166988008994,currencyservice-0:0.08462266205421543,productcatalogservice-0:0.08181221188559253,emailservice-1:0.07935847606186415,emailservice-0:0.07504593471652536,currencyservice-2:0.07387585102794915,recommendationservice-2:0.07157850103343373,adservice-2:0.06781663618770327,emailservice2-0:0.06618226806241827,checkoutservice-1:0.06426846510015272,checkoutservice-0:0.059446522743377805,emailservice-2:0.05128807781857495
1652092703,pod,productcatalogservice-0,Kubernetes Container Network Packet Loss,frontend-1:0.6255542935565054,frontend-0:0.6216560000754311,emailservice-1:0.5452727541300147,productcatalogservice-0:0.5226337540012373,recommendationservice2-0:0.5115456705346303,emailservice-0:0.5046213985114818,paymentservice-0:0.44775200895151257,checkoutservice-1:0.4363744021639025,checkoutservice-0:0.42983414761600747,recommendationservice-2:0.4281655189282001,productcatalogservice-2:0.4151981965003397,shippingservice-1:0.41396769108613474,shippingservice-2:0.41013000160132357,checkoutservice-2:0.4017645655000332,shippingservice-0:0.3800465576661957,frontend2-0:0.3756589970271063,recommendationservice-0:0.3701798426427287,productcatalogservice-1:0.36101697901840013,paymentservice-1:0.34153613884945816,recommendationservice-1:0.3404760458765912,frontend-2:0.33298525161061704,paymentservice-2:0.32873530514473975,cartservice-1:0.3251791407616591,cartservice-0:0.31708367376212426,adservice-2:0.31153399215883193,paymentservice2-0:0.29068589085985025,adservice-1:0.27333861561392186,adservice-0:0.25610959864006255,adservice2-0:0.25224353087873164,currencyservice-2:0.25092010430626116,currencyservice-0:0.2505091312154529,currencyservice-1:0.24507280308354396,emailservice-2:0.23711859628678275,productcatalogservice2-0:0.2317187065556762,cartservice-2:0.22323163188348247,currencyservice2-0:0.18251776738711237,shippingservice2-0:0.1346844021206234,cartservice2-0:0.13310820607595697,checkoutservice2-0:0.10232482619835287,emailservice2-0:0.09657577577336379,node-6:0.002047432260111127,node-3:3.873082314960239e-05,node-1:3.289841638843693e-05,node-4:2.8714923219851977e-05,node-2:2.2041340165284373e-05,node-5:9.891659109409797e-06
1652093544,pod,paymentservice-2,Kubernetes Container Process Termination,checkoutservice-2:0.3790636271411348,paymentservice-2:0.3378668186317881,currencyservice2-0:0.3080264869611636,frontend2-0:0.29222720733063007,productcatalogservice-0:0.285957839496965,productcatalogservice2-0:0.2842238816474957,productcatalogservice-1:0.28107255340984605,recommendationservice-2:0.2611703599591758,cartservice-1:0.2583714608044159,recommendationservice-0:0.25769106629944966,checkoutservice-1:0.25016745585094163,checkoutservice2-0:0.243618202416517,adservice-0:0.24038836737541738,currencyservice-2:0.23855556516839616,cartservice2-0:0.23247660954270102,emailservice-2:0.22395832030337373,adservice-2:0.21911673025480818,frontend-0:0.218397538330407,shippingservice-2:0.21290237002441603,adservice2-0:0.21184096135858885,paymentservice-0:0.2037267600624506,emailservice-0:0.1963578333875807,cartservice-0:0.1924928503153589,emailservice-1:0.18565025151363349,recommendationservice2-0:0.17604785234093942,cartservice-2:0.17568903489746882,currencyservice-0:0.17543673013072889,paymentservice-1:0.17302190122328875,checkoutservice-0:0.1728753801365733,recommendationservice-1:0.1719623762596191,adservice-1:0.17034574827392446,currencyservice-1:0.1699697158387182,productcatalogservice-2:0.16849837201170048,frontend-1:0.1634464848995027,shippingservice-1:0.15013482945318432,shippingservice-0:0.147164020392806,paymentservice2-0:0.1370498222702444,emailservice2-0:0.12664769359741201,shippingservice2-0:0.10688472561338973,node-5:0.10129309331956071,node-2:0.09984160564953505,node-6:0.09817060648126379,node-3:0.0968740899864468,node-4:0.08760933788343718,node-1:0.0809246106354976,frontend-2:0.07222333308829057
1652097055,pod,emailservice-2,Kubernetes Container Network Packet Loss,emailservice-2:0.34093583495617913,paymentservice2-0:0.2700308585951228,productcatalogservice2-0:0.2660340748636883,cartservice-0:0.2637289333304608,node-5:0.2625717918351287,adservice-2:0.24946518570028722,cartservice-2:0.24536833400179234,currencyservice2-0:0.23456421025430788,paymentservice-1:0.23211003333623317,node-4:0.22620249566625486,node-3:0.22562350478222992,node-2:0.2252846955057167,paymentservice-0:0.22130179850725132,checkoutservice-0:0.21889420131561796,adservice-1:0.21528949051374002,productcatalogservice-2:0.2138786808955938,checkoutservice2-0:0.2050686728147909,adservice2-0:0.19804811647248055,recommendationservice-0:0.19234316081828895,currencyservice-1:0.18221391145710686,shippingservice2-0:0.17484131458149155,recommendationservice2-0:0.1745777144298508,shippingservice-2:0.1710397645048725,node-1:0.16578220683417833,adservice-0:0.1631415378252167,shippingservice-1:0.1625243010678419,checkoutservice-1:0.15539021093800884,recommendationservice-1:0.15343868225422647,productcatalogservice-1:0.14907707445550297,frontend2-0:0.14623627901741354,currencyservice-2:0.14535030050714007,checkoutservice-2:0.1446173329905641,productcatalogservice-0:0.14377479591995615,cartservice-1:0.13926258449627107,recommendationservice-2:0.12390248641223134,paymentservice-2:0.12006764537514901,currencyservice-0:0.11861866430343214,emailservice-0:0.11328002642855035,cartservice2-0:0.10700081577094488,shippingservice-0:0.10525319946624112,frontend-2:0.10512263302141306,frontend-0:0.10421205745259339,emailservice-1:0.09399294179297663,node-6:0.08703671769988817,frontend-1:0.08428055922389592,emailservice2-0:0.06870772449711039
1652099503,service,emailservice,Kubernetes Container Write I/O Load,emailservice-1:0.7335124612036009,emailservice-2:0.7024874072117241,emailservice-0:0.6655671712602386,emailservice2-0:0.6074250029107736,adservice2-0:0.5067383270732164,recommendationservice2-0:0.5000681194203151,recommendationservice-2:0.4698926819850799,checkoutservice-0:0.46044814783393884,currencyservice2-0:0.4594130144647934,adservice-0:0.4575923589750716,checkoutservice2-0:0.44586364923104765,frontend-2:0.44324813629238397,shippingservice-0:0.4422010810116787,adservice-2:0.4346732993496611,checkoutservice-2:0.4305064458904109,cartservice-1:0.4246340919619221,checkoutservice-1:0.41221553831712715,cartservice-2:0.40888602349418585,recommendationservice-1:0.4073644852826814,frontend2-0:0.3991174306064332,recommendationservice-0:0.39272503468170666,cartservice-0:0.3782349746801144,adservice-1:0.3716283572091909,paymentservice-2:0.3707708845585178,currencyservice-1:0.3672240434483653,productcatalogservice-0:0.3660991338155059,currencyservice-2:0.36525663434824257,shippingservice-2:0.3627887427984298,productcatalogservice2-0:0.35473935119797373,frontend-0:0.35003969338859586,shippingservice2-0:0.3482703645872915,currencyservice-0:0.34767480316122,paymentservice-1:0.3434286202865962,productcatalogservice-1:0.339753816909687,paymentservice2-0:0.3311386304723795,shippingservice-1:0.3204075726265548,productcatalogservice-2:0.30508311955290596,paymentservice-0:0.2700759663652928,frontend-1:0.25431460984592846,cartservice2-0:0.2045566323235611,node-6:0.1579165614493714,node-2:0.08907485596273239,node-5:0.07901743967991794,node-1:0.06631494487945147,node-3:0.05254249330448116,node-4:0.052346370654412326
1652101150,node,node-4,Node CPU Failure,shippingservice-2:0.527993390946632,shippingservice-1:0.5012370364111001,currencyservice-1:0.46685659138343766,frontend-0:0.41344961901599014,productcatalogservice-1:0.404017820893346,cartservice-1:0.39981900539544774,recommendationservice-2:0.3932836641163682,productcatalogservice-0:0.3932282034405601,productcatalogservice2-0:0.38490273509928374,frontend-1:0.38405286988923787,adservice-2:0.376750674294011,adservice-0:0.37483732503393014,checkoutservice-1:0.37377836800528175,checkoutservice-2:0.37307707178140803,currencyservice-0:0.37300138774954933,adservice-1:0.37091266523080213,recommendationservice-1:0.37059631703610724,currencyservice-2:0.37038728883304656,shippingservice-0:0.36464024957470337,productcatalogservice-2:0.3633144688878048,currencyservice2-0:0.3580036865188312,frontend2-0:0.3461554792102047,adservice2-0:0.3438751635884198,paymentservice-1:0.3390831120855569,cartservice-0:0.3357280198161257,cartservice-2:0.3276845334421081,checkoutservice-0:0.3259406065522024,recommendationservice-0:0.32433582774731784,paymentservice-0:0.323107760027129,paymentservice-2:0.2982171297307301,cartservice2-0:0.2775834472046404,recommendationservice2-0:0.2759361519083502,emailservice-2:0.27286568405767697,emailservice-1:0.27130085901001805,checkoutservice2-0:0.2621922457322848,emailservice-0:0.25506956551279414,shippingservice2-0:0.23996497130365105,paymentservice2-0:0.2313663585973298,node-4:0.19919631702255106,frontend-2:0.18137733476141404,emailservice2-0:0.17427823753011404,node-2:0.1653874910514704,node-3:0.11508319332098509,node-5:0.10212548632084423,node-1:0.08089541778228206,node-6:0.06592345629149636
